person_id,bloc,birth,death,sex,deg,n_dyn_4hop,n_nodes_4hop,mother_pre_deg,mother_n_dyn_4hop,mother_n_nodes_4hop,father_pre_deg,father_n_dyn_4hop,father_n_nodes_4hop,mgf_pre_deg,mgf_n_dyn_4hop,mgf_n_nodes_4hop
p64709.htm#i647082,B0,1197,1257,M,2,6,88,4.0,6.0,111.0,4.0,5.0,92.0,8.0,7.0,164.0
p36887.htm#i368867,B36,1204,1264,M,3,8,79,4.0,12.0,111.0,3.0,8.0,55.0,12.0,16.0,223.0
p10473.htm#i104726,B34,1141,1198,M,2,15,195,4.0,16.0,287.0,3.0,14.0,168.0,8.0,14.0,238.0
p10352.htm#i103511,B26,1266,1306,M,2,12,133,4.0,5.0,87.0,5.0,10.0,136.0,3.0,4.0,60.0
p10550.htm#i105491,B1,1246,1272,M,5,4,139,5.0,5.0,144.0,4.0,6.0,188.0,7.0,5.0,112.0
p10788.htm#i107878,B26,1263,1305,M,5,12,135,5.0,10.0,139.0,4.0,6.0,90.0,5.0,16.0,236.0
p11469.htm#i114686,B1,1277,1339,M,2,3,43,4.0,1.0,33.0,5.0,1.0,50.0,1.0,1.0,17.0
p11466.htm#i114660,B1,1245,1287,M,7,1,57,3.0,2.0,42.0,5.0,1.0,46.0,4.0,3.0,76.0
p16403.htm#i164026,B1,1294,1344,M,3,2,18,1.0,1.0,8.0,3.0,2.0,10.0,,,
p67303.htm#i673024,B16,1158,1218,M,1,1,13,,,,2.0,1.0,15.0,,,
p70350.htm#i703496,B25,1230,1278,M,2,8,97,6.0,13.0,125.0,7.0,10.0,126.0,6.0,14.0,111.0
p11431.htm#i114309,B4,1263,1312,M,8,5,146,5.0,5.0,131.0,8.0,7.0,164.0,16.0,5.0,202.0
p10696.htm#i106960,B0,1225,1260,M,7,6,197,4.0,4.0,125.0,5.0,6.0,164.0,7.0,6.0,176.0
p48339.htm#i483385,B4,1173,1222,M,4,5,92,3.0,5.0,75.0,1.0,3.0,22.0,2.0,5.0,75.0
p10769.htm#i107690,B26,1115,1152,M,5,6,63,,,,2.0,7.0,73.0,,,
p783.htm#i7830,B1,1294,1367,M,2,12,178,12.0,8.0,206.0,12.0,5.0,226.0,11.0,10.0,226.0
p10693.htm#i106928,B34,1280,1336,M,6,20,207,3.0,3.0,28.0,2.0,1.0,12.0,3.0,6.0,47.0
p770.htm#i7699,B11,1287,1332,M,9,7,163,8.0,8.0,240.0,10.0,4.0,120.0,13.0,12.0,379.0
p60994.htm#i609934,B3,1242,1298,M,7,3,47,2.0,4.0,59.0,3.0,3.0,42.0,3.0,8.0,108.0
p10700.htm#i106995,B0,1295,1361,M,9,16,214,3.0,5.0,90.0,3.0,5.0,113.0,6.0,7.0,165.0
p4246.htm#i42453,B0,1170,1213,M,9,3,132,3.0,3.0,114.0,3.0,5.0,125.0,12.0,3.0,155.0
p4090.htm#i40892,B1,1270,1308,M,5,5,132,0.0,1.0,0.0,2.0,6.0,194.0,,,
p40547.htm#i405465,B3,1258,1326,M,2,9,110,8.0,8.0,133.0,8.0,10.0,122.0,8.0,11.0,178.0
p52065.htm#i520643,B4,1287,1342,M,9,8,180,4.0,5.0,151.0,4.0,5.0,122.0,9.0,8.0,170.0
p4278.htm#i42773,B1,1044,1112,M,6,5,67,3.0,1.0,4.0,3.0,1.0,4.0,1.0,1.0,4.0
p11479.htm#i114781,B1,1293,1355,M,5,4,40,,,,3.0,1.0,42.0,,,
p16225.htm#i162245,B34,1175,1193,M,3,6,36,2.0,5.0,22.0,4.0,6.0,67.0,,,
p61957.htm#i619567,B38,1164,1220,M,2,1,20,2.0,1.0,13.0,2.0,1.0,18.0,1.0,1.0,6.0
p10679.htm#i106787,B1,1135,1195,M,5,5,149,2.0,3.0,63.0,7.0,6.0,131.0,1.0,2.0,25.0
p58973.htm#i589721,B0,1300,1361,M,4,5,94,3.0,2.0,53.0,3.0,2.0,61.0,5.0,3.0,89.0
p11360.htm#i113598,B0,1150,1195,M,7,9,206,4.0,7.0,77.0,4.0,6.0,93.0,7.0,5.0,101.0
p515.htm#i5146,B26,1266,1326,M,1,3,28,,,,0.0,1.0,0.0,,,
p4253.htm#i42525,B0,1173,1224,M,2,3,128,5.0,3.0,125.0,5.0,5.0,133.0,12.0,3.0,165.0
p10786.htm#i107856,B26,1246,1306,M,5,4,106,3.0,6.0,69.0,4.0,3.0,37.0,5.0,12.0,166.0
p29952.htm#i299515,B25,1130,1182,M,2,4,49,,,,2.0,6.0,51.0,,,
p40658.htm#i406571,B36,1287,1340,M,3,9,76,4.0,5.0,52.0,4.0,4.0,35.0,5.0,8.0,77.0
p37050.htm#i370496,B34,1143,1202,M,1,6,26,,,,3.0,2.0,15.0,,,
p11415.htm#i114142,B1,1239,1272,M,9,4,129,5.0,4.0,85.0,6.0,4.0,121.0,4.0,5.0,94.0
p48332.htm#i483318,B4,1089,1145,M,2,2,46,1.0,2.0,27.0,4.0,4.0,42.0,,,
p58848.htm#i588475,B16,1284,1338,M,5,1,12,1.0,1.0,7.0,3.0,2.0,13.0,,,
p2316.htm#i23151,B1,1280,1356,M,16,15,253,3.0,3.0,144.0,3.0,7.0,238.0,14.0,4.0,176.0
p4255.htm#i42545,B0,1115,1128,M,2,5,58,3.0,6.0,79.0,3.0,3.0,45.0,4.0,7.0,109.0
p62941.htm#i629410,B12,1251,1296,M,2,7,95,4.0,6.0,132.0,4.0,6.0,91.0,7.0,6.0,176.0
p1291.htm#i12901,B36,1163,1214,M,5,4,62,3.0,3.0,38.0,6.0,5.0,63.0,1.0,2.0,19.0
p66755.htm#i667546,B15,1240,1302,M,2,2,19,3.0,2.0,14.0,3.0,2.0,17.0,1.0,2.0,11.0
p11394.htm#i113938,B1,1109,1141,M,6,2,55,3.0,2.0,49.0,4.0,3.0,56.0,3.0,4.0,64.0
p10693.htm#i106926,B25,1259,1326,M,11,18,254,5.0,7.0,119.0,4.0,7.0,76.0,7.0,6.0,163.0
p11398.htm#i113973,B1,1271,1305,M,9,4,168,5.0,2.0,73.0,6.0,6.0,166.0,2.0,1.0,34.0
p40872.htm#i408713,B0,1255,1302,M,6,7,175,5.0,6.0,121.0,5.0,6.0,161.0,11.0,7.0,148.0
p411.htm#i4104,B34,1216,1260,M,5,13,173,9.0,13.0,142.0,8.0,22.0,289.0,3.0,9.0,94.0
p358.htm#i3579,B36,1240,1296,M,11,8,125,5.0,8.0,99.0,6.0,7.0,78.0,8.0,10.0,163.0
p10257.htm#i102562,B3,1150,1211,M,6,11,78,3.0,3.0,21.0,3.0,3.0,19.0,8.0,3.0,20.0
p69040.htm#i690396,B27,1208,1242,M,3,8,82,3.0,5.0,54.0,4.0,6.0,61.0,2.0,5.0,44.0
p67303.htm#i673027,B16,1124,1184,M,3,1,17,,,,2.0,1.0,23.0,,,
p11393.htm#i113921,B1,1068,1125,M,6,2,61,,,,5.0,3.0,38.0,,,
p10914.htm#i109137,B26,1171,1231,M,3,6,48,,,,2.0,4.0,37.0,,,
p11698.htm#i116972,B3,1265,1299,M,6,6,58,6.0,10.0,85.0,2.0,6.0,45.0,7.0,9.0,103.0
p4254.htm#i42534,B0,1168,1225,M,2,2,58,,,,1.0,1.0,8.0,,,
p4297.htm#i42968,B0,1220,1260,M,2,4,91,3.0,5.0,85.0,4.0,3.0,62.0,11.0,5.0,158.0
p30168.htm#i301678,B38,1245,1300,M,2,1,22,2.0,1.0,12.0,2.0,1.0,17.0,1.0,1.0,5.0
p67321.htm#i673210,B16,1225,1287,M,10,2,72,5.0,2.0,31.0,5.0,2.0,44.0,2.0,1.0,13.0
p41019.htm#i410183,B34,1162,1235,M,4,9,46,3.0,5.0,24.0,5.0,6.0,51.0,1.0,4.0,10.0
p72886.htm#i728851,B4,1247,1307,M,1,6,74,,,,6.0,8.0,94.0,,,
p4192.htm#i41916,B4,1233,1261,M,2,5,136,10.0,5.0,131.0,12.0,8.0,169.0,7.0,6.0,203.0
p62942.htm#i629411,B12,1253,1317,M,4,7,116,5.0,6.0,134.0,5.0,6.0,94.0,7.0,6.0,177.0
p10255.htm#i102550,B3,1232,1282,M,10,16,173,4.0,14.0,165.0,1.0,9.0,73.0,11.0,14.0,218.0
p45043.htm#i450428,B26,1235,1265,M,2,1,5,,,,1.0,1.0,5.0,,,
p846.htm#i8452,B0,1234,1278,M,2,6,30,2.0,4.0,7.0,2.0,4.0,24.0,2.0,4.0,9.0
p4283.htm#i42830,B1,1057,1118,M,3,8,121,5.0,9.0,162.0,3.0,8.0,100.0,8.0,10.0,221.0
p8711.htm#i87105,B1,1282,1347,M,13,13,333,6.0,5.0,132.0,11.0,6.0,166.0,14.0,4.0,189.0
p7080.htm#i70795,B26,1216,1273,M,2,4,50,3.0,6.0,59.0,3.0,4.0,38.0,13.0,6.0,62.0
p4722.htm#i47213,B34,1250,1273,M,3,8,51,3.0,11.0,74.0,3.0,7.0,40.0,7.0,15.0,167.0
p67267.htm#i672666,B16,1042,1103,M,3,6,51,7.0,5.0,32.0,7.0,6.0,50.0,2.0,3.0,17.0
p10784.htm#i107831,B34,1268,1278,M,3,8,79,10.0,11.0,173.0,10.0,9.0,99.0,9.0,12.0,222.0
p1963.htm#i19625,B26,1300,1366,M,2,12,70,6.0,4.0,40.0,7.0,5.0,47.0,4.0,5.0,32.0
p10530.htm#i105296,B34,1275,1332,M,2,9,83,3.0,14.0,202.0,3.0,11.0,116.0,8.0,18.0,321.0
p22035.htm#i220348,B4,1134,1187,M,1,5,21,,,,2.0,7.0,70.0,,,
p51099.htm#i510985,B15,1206,1266,M,2,1,7,,,,1.0,1.0,4.0,,,
p10220.htm#i102198,B34,1058,1119,M,9,11,178,3.0,6.0,65.0,2.0,4.0,28.0,5.0,9.0,124.0
p19833.htm#i198330,B4,1228,1279,M,4,5,47,3.0,9.0,93.0,1.0,5.0,42.0,8.0,11.0,194.0
p70904.htm#i709035,B4,1158,1191,M,2,6,70,7.0,8.0,107.0,4.0,6.0,63.0,8.0,9.0,193.0
p27849.htm#i278483,B26,1216,1273,M,4,4,85,3.0,6.0,59.0,3.0,4.0,38.0,13.0,6.0,62.0
p26757.htm#i267563,B25,1143,1185,M,2,4,23,2.0,4.0,17.0,3.0,4.0,33.0,1.0,2.0,9.0
p61965.htm#i619641,B4,1278,1334,M,4,2,34,3.0,2.0,21.0,3.0,4.0,44.0,2.0,1.0,9.0
p10485.htm#i104846,B34,1130,1142,M,1,16,244,,,,29.0,23.0,394.0,,,
p10774.htm#i107737,B27,1046,1118,M,8,9,112,2.0,1.0,7.0,3.0,1.0,7.0,3.0,1.0,7.0
p467.htm#i4668,B26,1244,1322,M,9,9,124,3.0,5.0,58.0,2.0,2.0,36.0,11.0,6.0,97.0
p15014.htm#i150132,B15,1079,1129,M,2,1,7,,,,1.0,1.0,7.0,,,
p778.htm#i7773,B1,1230,1277,M,8,9,235,4.0,7.0,116.0,4.0,8.0,143.0,7.0,7.0,128.0
p2753.htm#i27521,B34,1289,1347,M,4,27,212,3.0,12.0,80.0,3.0,12.0,78.0,10.0,11.0,136.0
p11302.htm#i113017,B1,1191,1230,M,2,3,28,1.0,3.0,26.0,3.0,6.0,54.0,,,
p67323.htm#i673222,B16,1255,1314,M,2,1,53,3.0,1.0,21.0,4.0,2.0,41.0,2.0,1.0,13.0
p10550.htm#i105498,B1,1250,1304,M,2,3,108,3.0,3.0,67.0,4.0,6.0,147.0,1.0,2.0,19.0
p11478.htm#i114778,B1,1247,1279,M,2,1,42,2.0,1.0,33.0,3.0,1.0,46.0,3.0,1.0,25.0
p4294.htm#i42933,B0,1278,1310,M,5,6,158,4.0,6.0,113.0,5.0,5.0,125.0,10.0,6.0,212.0
p462.htm#i4615,B25,1170,1213,M,8,10,115,3.0,7.0,55.0,1.0,5.0,23.0,5.0,9.0,69.0
p19080.htm#i190796,B34,1184,1185,M,2,7,67,4.0,12.0,127.0,3.0,8.0,116.0,8.0,17.0,217.0
p11998.htm#i119977,B44,1103,1167,M,3,3,39,3.0,3.0,20.0,5.0,6.0,36.0,,,
p10678.htm#i106773,B0,1165,1235,M,11,8,270,4.0,4.0,77.0,6.0,6.0,77.0,6.0,4.0,119.0
p900.htm#i8992,B1,1159,1206,M,5,6,99,6.0,6.0,55.0,6.0,9.0,112.0,1.0,3.0,24.0
p70990.htm#i709895,B16,1284,1332,M,2,1,12,1.0,1.0,7.0,3.0,2.0,13.0,,,
p4177.htm#i41767,B3,1271,1326,M,11,22,263,6.0,11.0,156.0,6.0,13.0,126.0,14.0,17.0,251.0
p460.htm#i4600,B26,1106,1166,M,2,2,22,,,,,,,,,
p26759.htm#i267586,B25,1286,1346,M,1,1,34,,,,1.0,2.0,53.0,,,
p67257.htm#i672566,B1,1236,1290,M,1,5,94,,,,6.0,6.0,109.0,,,
p56834.htm#i568332,B112,1296,1323,M,3,7,28,1.0,4.0,21.0,3.0,5.0,46.0,,,
p10459.htm#i104584,B1,1236,1236,M,2,14,174,3.0,23.0,326.0,9.0,16.0,292.0,22.0,34.0,573.0
p11341.htm#i113410,B4,1169,1217,M,3,5,72,2.0,4.0,46.0,4.0,6.0,106.0,1.0,3.0,16.0
p41220.htm#i412198,B34,1265,1325,M,4,2,12,1.0,1.0,6.0,3.0,3.0,13.0,,,
p30136.htm#i301358,B38,1123,1173,M,2,1,16,1.0,1.0,13.0,3.0,1.0,19.0,,,
p11476.htm#i114753,B1,1191,1246,M,11,3,59,3.0,3.0,30.0,5.0,3.0,52.0,,,
p11396.htm#i113953,B1,1207,1227,M,2,7,128,6.0,6.0,153.0,10.0,7.0,192.0,9.0,7.0,244.0
p1660.htm#i16596,B4,1200,1231,M,6,4,58,3.0,2.0,27.0,3.0,1.0,15.0,5.0,3.0,56.0
p40539.htm#i405386,B36,1268,1332,M,7,17,151,,,,2.0,4.0,40.0,,,
p535.htm#i5344,B1,1292,1344,M,5,4,225,3.0,5.0,133.0,3.0,4.0,176.0,6.0,5.0,144.0
p10205.htm#i102042,B4,1135,1153,M,3,9,164,5.0,10.0,160.0,10.0,9.0,196.0,4.0,9.0,135.0
p11475.htm#i114749,B1,1197,1246,M,2,3,51,6.0,3.0,36.0,8.0,3.0,58.0,,,
p10673.htm#i106723,B34,1130,1170,M,10,9,116,3.0,7.0,69.0,3.0,4.0,38.0,4.0,9.0,143.0
p10462.htm#i104612,B34,1214,1260,M,2,17,222,7.0,24.0,264.0,3.0,12.0,99.0,4.0,16.0,143.0
p70422.htm#i704216,B34,1086,1109,M,2,6,98,7.0,7.0,157.0,3.0,6.0,132.0,9.0,9.0,222.0
p4193.htm#i41928,B4,1286,1291,M,2,3,96,5.0,4.0,125.0,5.0,4.0,168.0,7.0,6.0,206.0
p847.htm#i8463,B1,1128,1190,M,9,11,169,3.0,9.0,73.0,3.0,7.0,52.0,4.0,7.0,83.0
p1169.htm#i11686,B36,1258,1319,M,3,7,58,5.0,4.0,30.0,5.0,8.0,68.0,1.0,3.0,13.0
p188.htm#i1880,B4,1298,1342,M,5,9,249,4.0,8.0,216.0,4.0,10.0,226.0,20.0,10.0,326.0
p10192.htm#i101920,B34,1300,1338,M,8,19,350,3.0,9.0,286.0,21.0,16.0,443.0,10.0,9.0,358.0
p11301.htm#i113005,B1,1076,1136,M,1,2,9,,,,,,,,,
p898.htm#i8977,B1,1128,1185,M,2,10,130,3.0,9.0,73.0,3.0,7.0,52.0,4.0,7.0,83.0
p30068.htm#i300675,B38,1206,1266,M,5,1,22,,,,1.0,1.0,18.0,,,
p10783.htm#i107830,B34,1239,1296,M,2,8,84,6.0,8.0,110.0,6.0,5.0,55.0,9.0,11.0,160.0
p22077.htm#i220761,B1,1079,1139,M,2,5,89,3.0,6.0,68.0,3.0,5.0,65.0,10.0,8.0,103.0
p58367.htm#i583666,B0,1242,1291,M,4,2,44,3.0,1.0,34.0,3.0,1.0,44.0,4.0,1.0,33.0
p70426.htm#i704257,B27,1220,1239,M,2,5,37,2.0,5.0,33.0,3.0,7.0,54.0,4.0,4.0,37.0
p355.htm#i3550,B1,1287,1347,M,6,4,131,3.0,5.0,138.0,1.0,2.0,48.0,14.0,6.0,274.0
p4285.htm#i42843,B1,1071,1131,M,2,3,16,,,,,,,,,
p4194.htm#i41937,B44,1210,1270,M,6,9,186,3.0,6.0,129.0,5.0,5.0,114.0,9.0,7.0,159.0
p15141.htm#i151404,B25,1268,1321,M,7,9,122,3.0,7.0,118.0,3.0,6.0,69.0,7.0,7.0,177.0
p46547.htm#i465468,B34,1097,1156,M,2,3,45,3.0,3.0,47.0,3.0,3.0,44.0,4.0,3.0,39.0
p49169.htm#i491688,B38,1104,1163,M,3,1,26,2.0,2.0,20.0,1.0,1.0,12.0,5.0,3.0,35.0
p4078.htm#i40777,B11,1296,1361,M,2,6,53,6.0,5.0,59.0,6.0,4.0,51.0,11.0,6.0,103.0
p67216.htm#i672153,B16,1040,1109,M,5,2,32,10.0,1.0,22.0,11.0,1.0,30.0,1.0,1.0,18.0
p39829.htm#i398287,B34,1244,1310,M,5,13,179,4.0,13.0,170.0,4.0,16.0,220.0,5.0,12.0,155.0
p10205.htm#i102044,B4,1137,1159,M,3,10,147,7.0,10.0,195.0,12.0,9.0,231.0,4.0,9.0,144.0
p10223.htm#i102227,B26,1241,1285,M,7,14,243,4.0,16.0,191.0,5.0,21.0,289.0,4.0,14.0,188.0
p11292.htm#i112915,B1,1270,1319,M,5,8,134,6.0,7.0,180.0,6.0,6.0,105.0,9.0,9.0,250.0
p66333.htm#i663323,B0,1244,1298,M,2,4,41,3.0,8.0,58.0,1.0,3.0,37.0,17.0,8.0,83.0
p60457.htm#i604567,B0,1218,1259,M,8,3,98,3.0,2.0,64.0,3.0,3.0,102.0,4.0,3.0,66.0
p4218.htm#i42172,B27,1166,1191,M,3,8,96,3.0,13.0,162.0,3.0,9.0,134.0,10.0,16.0,287.0
p4156.htm#i41559,B1,1293,1354,M,7,8,130,9.0,6.0,145.0,9.0,5.0,149.0,7.0,7.0,258.0
p15190.htm#i151892,B11,1285,1344,M,3,4,56,,,,3.0,4.0,56.0,,,
p45043.htm#i450429,B26,1278,1345,M,5,9,32,,,,1.0,1.0,5.0,,,
p10239.htm#i102381,B4,1245,1285,M,10,9,284,6.0,8.0,123.0,6.0,6.0,159.0,7.0,10.0,160.0
p10678.htm#i106776,B4,1128,1179,M,1,9,111,,,,8.0,9.0,160.0,,,
p12063.htm#i120623,B27,1107,1161,M,2,12,128,6.0,8.0,69.0,6.0,6.0,43.0,4.0,10.0,139.0
p54322.htm#i543217,B0,1140,1208,M,6,5,63,3.0,2.0,27.0,3.0,2.0,55.0,4.0,2.0,34.0
p15529.htm#i155288,B25,1275,1330,M,2,2,43,3.0,1.0,26.0,5.0,2.0,47.0,1.0,1.0,13.0
p4198.htm#i41974,B4,1219,1248,M,2,6,113,7.0,13.0,217.0,7.0,7.0,147.0,15.0,14.0,245.0
p4050.htm#i40495,B0,1094,1119,M,3,8,82,2.0,4.0,41.0,3.0,6.0,99.0,1.0,2.0,17.0
p11393.htm#i113924,B1,1100,1167,M,4,2,59,2.0,2.0,25.0,3.0,2.0,41.0,1.0,1.0,13.0
p11648.htm#i116477,B26,1213,1267,M,4,9,111,3.0,8.0,104.0,2.0,2.0,24.0,8.0,10.0,162.0
p43905.htm#i439045,B25,1245,1306,M,4,16,184,9.0,6.0,101.0,5.0,12.0,134.0,1.0,6.0,34.0
p67137.htm#i671367,B36,1298,1357,M,1,14,80,,,,3.0,7.0,76.0,,,
p11996.htm#i119957,B44,1119,1151,M,7,6,47,3.0,2.0,18.0,4.0,3.0,24.0,1.0,1.0,9.0
p4306.htm#i43052,B0,1245,1297,M,2,3,125,8.0,4.0,146.0,8.0,3.0,100.0,7.0,6.0,164.0
p10551.htm#i105504,B1,1279,1326,M,2,4,139,9.0,6.0,212.0,6.0,4.0,132.0,15.0,8.0,330.0
p1960.htm#i19599,B26,1110,1177,M,4,7,36,,,,2.0,9.0,43.0,,,
p15842.htm#i158411,B34,1274,1318,M,4,13,114,4.0,4.0,97.0,3.0,9.0,132.0,7.0,5.0,99.0
p11478.htm#i114771,B1,1299,1326,M,2,3,23,2.0,1.0,18.0,3.0,1.0,37.0,1.0,1.0,8.0
p58968.htm#i589679,B0,1215,1272,M,2,2,78,5.0,4.0,70.0,5.0,2.0,59.0,11.0,7.0,124.0
p58995.htm#i589947,B26,1102,1160,M,1,2,10,,,,1.0,4.0,9.0,,,
p30137.htm#i301362,B38,1236,1294,M,1,1,15,,,,1.0,1.0,13.0,,,
p59216.htm#i592152,B0,1075,1139,M,2,3,30,4.0,5.0,51.0,2.0,2.0,23.0,5.0,7.0,88.0
p10683.htm#i106829,B34,1229,1264,M,2,11,164,9.0,18.0,240.0,8.0,11.0,175.0,12.0,13.0,223.0
p10457.htm#i104561,B34,1259,1302,M,6,8,155,4.0,6.0,57.0,4.0,4.0,33.0,2.0,6.0,52.0
p842.htm#i8417,B0,1143,1197,M,6,5,49,3.0,5.0,58.0,3.0,4.0,33.0,6.0,6.0,94.0
p72640.htm#i726393,B34,1130,1189,M,2,14,193,2.0,16.0,228.0,4.0,13.0,154.0,29.0,23.0,394.0
p10203.htm#i102024,B34,1051,1134,M,8,17,280,3.0,8.0,132.0,3.0,9.0,107.0,6.0,9.0,177.0
p11577.htm#i115770,B25,1131,1185,M,2,4,52,3.0,6.0,54.0,2.0,4.0,20.0,2.0,4.0,20.0
p10778.htm#i107774,B34,1221,1260,M,9,10,117,3.0,6.0,16.0,3.0,6.0,36.0,2.0,4.0,9.0
p39325.htm#i393246,B6,1281,1346,M,4,7,59,3.0,4.0,63.0,3.0,5.0,42.0,6.0,6.0,146.0
p4206.htm#i42060,B34,1142,1193,M,2,6,60,3.0,13.0,129.0,2.0,4.0,46.0,10.0,16.0,242.0
p4295.htm#i42946,B0,1288,1311,M,2,6,97,3.0,4.0,78.0,7.0,5.0,151.0,4.0,5.0,63.0
p19834.htm#i198333,B4,1258,1335,M,6,5,35,2.0,3.0,14.0,3.0,5.0,45.0,1.0,1.0,6.0
p11459.htm#i114589,B1,1180,1230,M,2,3,63,4.0,4.0,78.0,1.0,3.0,33.0,8.0,7.0,176.0
p2349.htm#i23490,B139,1223,1272,M,4,6,82,13.0,8.0,117.0,1.0,6.0,59.0,10.0,10.0,193.0
p11333.htm#i113324,B4,1149,1188,M,6,6,135,6.0,6.0,106.0,7.0,8.0,162.0,6.0,7.0,93.0
p931.htm#i9306,B27,1142,1207,M,10,12,169,3.0,8.0,88.0,4.0,13.0,144.0,6.0,7.0,87.0
p4193.htm#i41922,B4,1228,1269,M,2,5,149,6.0,5.0,122.0,7.0,8.0,161.0,7.0,6.0,186.0
p11406.htm#i114051,B1,1147,1172,M,3,7,100,3.0,4.0,93.0,4.0,4.0,66.0,9.0,7.0,144.0
p18381.htm#i183804,B26,1255,1284,M,3,1,8,1.0,1.0,7.0,3.0,3.0,22.0,,,
p39263.htm#i392622,B26,1241,1300,M,2,1,6,,,,1.0,1.0,4.0,,,
p10679.htm#i106789,B1,1172,1196,M,2,4,70,5.0,4.0,85.0,7.0,5.0,153.0,2.0,5.0,54.0
p10726.htm#i107259,B44,1278,1345,M,10,10,67,2.0,3.0,22.0,3.0,3.0,41.0,1.0,2.0,11.0
p62.htm#i611,B34,1119,1142,M,2,7,68,,,,8.0,11.0,176.0,,,
p58995.htm#i589948,B26,1102,1160,M,1,2,10,,,,1.0,4.0,9.0,,,
p784.htm#i7831,B1,1294,1320,M,2,8,152,12.0,8.0,206.0,12.0,5.0,226.0,11.0,10.0,226.0
p4197.htm#i41967,B4,1268,1271,M,2,5,99,8.0,5.0,141.0,11.0,7.0,172.0,16.0,5.0,213.0
p11467.htm#i114667,B1,1293,1352,M,2,1,35,2.0,1.0,36.0,3.0,1.0,48.0,2.0,1.0,27.0
p1961.htm#i19601,B26,1150,1206,M,2,5,28,,,,2.0,5.0,27.0,,,
p412.htm#i4111,B34,1242,1285,M,4,7,90,2.0,8.0,105.0,3.0,6.0,57.0,9.0,13.0,196.0
p60448.htm#i604475,B0,1115,1166,M,5,2,70,4.0,1.0,59.0,4.0,2.0,47.0,7.0,3.0,70.0
p11857.htm#i118564,B27,1255,1303,M,4,4,82,5.0,5.0,55.0,5.0,4.0,42.0,3.0,5.0,44.0
p46547.htm#i465462,B34,1066,1118,M,2,3,40,3.0,4.0,33.0,1.0,2.0,20.0,9.0,7.0,76.0
p67271.htm#i672702,B16,1161,1186,M,3,2,36,2.0,1.0,14.0,2.0,1.0,21.0,2.0,1.0,13.0
p490.htm#i4895,B26,1240,1300,M,3,7,38,0.0,1.0,0.0,2.0,6.0,67.0,,,
p11302.htm#i113018,B1,1147,1162,M,1,3,46,,,,4.0,3.0,54.0,,,
p46696.htm#i466954,B36,1141,1201,M,2,4,75,3.0,9.0,98.0,4.0,6.0,90.0,5.0,13.0,102.0
p66.htm#i654,B26,1262,1312,M,13,14,178,7.0,7.0,88.0,7.0,7.0,92.0,5.0,6.0,78.0
p846.htm#i8453,B0,1234,1292,M,2,7,32,2.0,4.0,7.0,2.0,4.0,24.0,2.0,4.0,9.0
p54618.htm#i546180,B15,1288,1318,M,2,2,13,2.0,1.0,9.0,3.0,1.0,17.0,1.0,1.0,7.0
p18381.htm#i183803,B26,1285,1346,M,2,1,8,,,,2.0,1.0,8.0,,,
p4312.htm#i43119,B0,1275,1328,M,11,5,102,3.0,2.0,60.0,3.0,1.0,68.0,8.0,3.0,119.0
p66334.htm#i663331,B0,1223,1276,M,2,5,50,3.0,5.0,29.0,5.0,8.0,68.0,2.0,3.0,16.0
p22807.htm#i228068,B112,1299,1322,M,2,8,66,4.0,6.0,105.0,3.0,6.0,79.0,7.0,10.0,176.0
p59216.htm#i592151,B12,1287,1316,M,4,5,100,4.0,2.0,47.0,4.0,2.0,63.0,5.0,3.0,40.0
p22035.htm#i220345,B4,1110,1152,M,3,7,72,3.0,10.0,127.0,3.0,7.0,79.0,8.0,13.0,236.0
p67317.htm#i673167,B11,1060,1120,M,3,2,21,,,,0.0,1.0,0.0,,,
p10216.htm#i102151,B1,1129,1195,M,16,14,283,4.0,6.0,82.0,3.0,8.0,95.0,2.0,4.0,34.0
p904.htm#i9039,B1,1242,1290,M,2,7,116,3.0,5.0,145.0,2.0,5.0,28.0,10.0,7.0,205.0
p4180.htm#i41792,B16,1266,1291,M,4,4,44,7.0,4.0,32.0,8.0,6.0,73.0,1.0,2.0,17.0
p3887.htm#i38864,B27,1271,1312,M,5,14,115,4.0,15.0,157.0,5.0,14.0,201.0,7.0,12.0,184.0
p38835.htm#i388341,B6,1180,1240,M,4,6,50,3.0,8.0,96.0,3.0,6.0,42.0,10.0,11.0,154.0
p897.htm#i8969,B1,1046,1103,M,2,6,63,4.0,6.0,74.0,6.0,8.0,53.0,5.0,7.0,99.0
p12008.htm#i120072,B44,1177,1181,M,2,3,40,6.0,4.0,55.0,7.0,5.0,69.0,1.0,3.0,31.0
p832.htm#i8317,B0,1287,1368,M,2,9,55,3.0,6.0,37.0,6.0,9.0,82.0,1.0,4.0,17.0
p11480.htm#i114794,B1,1246,1294,M,3,1,41,3.0,1.0,26.0,5.0,1.0,41.0,1.0,1.0,16.0
p70902.htm#i709016,B4,1075,1140,M,2,4,23,,,,,,,,,
p67317.htm#i673169,B11,1156,1216,M,4,5,64,6.0,6.0,70.0,6.0,5.0,41.0,4.0,6.0,73.0
p73004.htm#i730037,B34,1259,1349,M,4,5,60,4.0,6.0,57.0,4.0,4.0,33.0,2.0,6.0,52.0
p64979.htm#i649784,B34,1226,1279,M,2,6,50,3.0,8.0,99.0,1.0,6.0,42.0,10.0,10.0,196.0
p535.htm#i5342,B1,1268,1318,M,14,5,249,8.0,4.0,195.0,8.0,7.0,246.0,5.0,5.0,150.0
